Input.text1,Input.text2,Answer.semantic-similarity.label,Input.run_type,Input.dataset,Answer.semantic-similarity.label,Input.run_type,Input.dataset,Title,Description
"all those who are into the pc culture are aghast at the dogmatic christian view of this film, claiming it contains racist ideation and/or religious intolerance.<br /><br />those who don't care about this, but are oriented towards slick production values and competent acting are dismayed at the lack of such here.<br /><br />those who decry both of these are apoplectic that this production was let loose on the general public, as evidenced in comments here.<br /><br />what is an interesting premise, which isn't original, but is a combination of ghost and from beyond, is dealt with in a rather immature manner in this film, yet done with gusto. what the crew and actors lacked in sensibility, professional abilities and technical expertise is somewhat offset by the intensity they display.<br /><br />it isn't nearly as bad as many here think, and would have been fine in the hands of someone with maturity and common sense, and it is enough below mediocrity to elicit laughs and groans. however, it unfolds with enough intensity to keep interest throughout, and is close to on par with a corman-produced entry of his earliest period of work, or the material of arkoff or sam katzman. if you get it for $2 (or less) as did i, you won't feel disappointed, but will wish you could have had a say in how it was made.","all those who are into the pc culture are aghast at the dogmatic christian view of this film, claiming it contains racist ideation and/or religious intolerance.<br /><br />those who don't care about this, but are oriented towards slick production values and competent acting are dismayed at the lack of such here.<br /><br />those who decry both of these are apoplectic that this production was let loose on the general public, as evidenced in comments here.<br /><br />what is an knack premise, which frog original, but is a combination of ghost and from beyond, is dealt with in a rather immature prowess in this film, yet done with gusto. what the crew and actors lacked in sensibility, professional abilities and technical expertise is somewhat offset by the intensity they display.<br /><br />it isn't nearly as relaxed as many here think, and would have been fine in the hands of someone with maturity and common sense, and it is enough below mediocrity to elicit laughs and groans. however, it unfolds with enough intensity to keep interest throughout, and is close to on hole with a corman-produced entry of his surviving period of work, or the material of arkoff or sam katzman. if you get it for $2 (or less) as did i, you won't feel disappointed, but will wish you still have had a say in how it was made.",Agree,alzantot,imdb,Does changing from text1 to text2 preserve meaning?,Compare two short pieces of English text and determine if they mean different things or the same,,,
"all those who are into the pc culture are aghast at the dogmatic christian view of this film, claiming it contains racist ideation and/or religious intolerance.<br /><br />those who don't care about this, but are oriented towards slick production values and competent acting are dismayed at the lack of such here.<br /><br />those who decry both of these are apoplectic that this production was let loose on the general public, as evidenced in comments here.<br /><br />what is an interesting premise, which isn't original, but is a combination of ghost and from beyond, is dealt with in a rather immature manner in this film, yet done with gusto. what the crew and actors lacked in sensibility, professional abilities and technical expertise is somewhat offset by the intensity they display.<br /><br />it isn't nearly as bad as many here think, and would have been fine in the hands of someone with maturity and common sense, and it is enough below mediocrity to elicit laughs and groans. however, it unfolds with enough intensity to keep interest throughout, and is close to on par with a corman-produced entry of his earliest period of work, or the material of arkoff or sam katzman. if you get it for $2 (or less) as did i, you won't feel disappointed, but will wish you could have had a say in how it was made.","all those who are into the pc culture are aghast at the dogmatic christian view of this film, claiming it contains racist ideation and/or religious intolerance.<br /><br />those who don't care about this, but are oriented towards slick production values and competent acting are dismayed at the lack of such here.<br /><br />those who decry both of these are apoplectic that this production was let loose on the general public, as evidenced in comments here.<br /><br />what is an knack premise, which frog original, but is a combination of ghost and from beyond, is dealt with in a rather immature prowess in this film, yet done with gusto. what the crew and actors lacked in sensibility, professional abilities and technical expertise is somewhat offset by the intensity they display.<br /><br />it isn't nearly as relaxed as many here think, and would have been fine in the hands of someone with maturity and common sense, and it is enough below mediocrity to elicit laughs and groans. however, it unfolds with enough intensity to keep interest throughout, and is close to on hole with a corman-produced entry of his surviving period of work, or the material of arkoff or sam katzman. if you get it for $2 (or less) as did i, you won't feel disappointed, but will wish you still have had a say in how it was made.",Disagree,alzantot,imdb,Does changing from text1 to text2 preserve meaning?,Compare two short pieces of English text and determine if they mean different things or the same,,,
"all those who are into the pc culture are aghast at the dogmatic christian view of this film, claiming it contains racist ideation and/or religious intolerance.<br /><br />those who don't care about this, but are oriented towards slick production values and competent acting are dismayed at the lack of such here.<br /><br />those who decry both of these are apoplectic that this production was let loose on the general public, as evidenced in comments here.<br /><br />what is an interesting premise, which isn't original, but is a combination of ghost and from beyond, is dealt with in a rather immature manner in this film, yet done with gusto. what the crew and actors lacked in sensibility, professional abilities and technical expertise is somewhat offset by the intensity they display.<br /><br />it isn't nearly as bad as many here think, and would have been fine in the hands of someone with maturity and common sense, and it is enough below mediocrity to elicit laughs and groans. however, it unfolds with enough intensity to keep interest throughout, and is close to on par with a corman-produced entry of his earliest period of work, or the material of arkoff or sam katzman. if you get it for $2 (or less) as did i, you won't feel disappointed, but will wish you could have had a say in how it was made.","all those who are into the pc culture are aghast at the dogmatic christian view of this film, claiming it contains racist ideation and/or religious intolerance.<br /><br />those who don't care about this, but are oriented towards slick production values and competent acting are dismayed at the lack of such here.<br /><br />those who decry both of these are apoplectic that this production was let loose on the general public, as evidenced in comments here.<br /><br />what is an knack premise, which frog original, but is a combination of ghost and from beyond, is dealt with in a rather immature prowess in this film, yet done with gusto. what the crew and actors lacked in sensibility, professional abilities and technical expertise is somewhat offset by the intensity they display.<br /><br />it isn't nearly as relaxed as many here think, and would have been fine in the hands of someone with maturity and common sense, and it is enough below mediocrity to elicit laughs and groans. however, it unfolds with enough intensity to keep interest throughout, and is close to on hole with a corman-produced entry of his surviving period of work, or the material of arkoff or sam katzman. if you get it for $2 (or less) as did i, you won't feel disappointed, but will wish you still have had a say in how it was made.",Disagree,alzantot,imdb,Does changing from text1 to text2 preserve meaning?,Compare two short pieces of English text and determine if they mean different things or the same,,,
"all those who are into the pc culture are aghast at the dogmatic christian view of this film, claiming it contains racist ideation and/or religious intolerance.<br /><br />those who don't care about this, but are oriented towards slick production values and competent acting are dismayed at the lack of such here.<br /><br />those who decry both of these are apoplectic that this production was let loose on the general public, as evidenced in comments here.<br /><br />what is an interesting premise, which isn't original, but is a combination of ghost and from beyond, is dealt with in a rather immature manner in this film, yet done with gusto. what the crew and actors lacked in sensibility, professional abilities and technical expertise is somewhat offset by the intensity they display.<br /><br />it isn't nearly as bad as many here think, and would have been fine in the hands of someone with maturity and common sense, and it is enough below mediocrity to elicit laughs and groans. however, it unfolds with enough intensity to keep interest throughout, and is close to on par with a corman-produced entry of his earliest period of work, or the material of arkoff or sam katzman. if you get it for $2 (or less) as did i, you won't feel disappointed, but will wish you could have had a say in how it was made.","all those who are into the pc culture are aghast at the dogmatic christian view of this film, claiming it contains racist ideation and/or religious intolerance.<br /><br />those who don't care about this, but are oriented towards slick production values and competent acting are dismayed at the lack of such here.<br /><br />those who decry both of these are apoplectic that this production was let loose on the general public, as evidenced in comments here.<br /><br />what is an knack premise, which frog original, but is a combination of ghost and from beyond, is dealt with in a rather immature prowess in this film, yet done with gusto. what the crew and actors lacked in sensibility, professional abilities and technical expertise is somewhat offset by the intensity they display.<br /><br />it isn't nearly as relaxed as many here think, and would have been fine in the hands of someone with maturity and common sense, and it is enough below mediocrity to elicit laughs and groans. however, it unfolds with enough intensity to keep interest throughout, and is close to on hole with a corman-produced entry of his surviving period of work, or the material of arkoff or sam katzman. if you get it for $2 (or less) as did i, you won't feel disappointed, but will wish you still have had a say in how it was made.",Agree,alzantot,imdb,Does changing from text1 to text2 preserve meaning?,Compare two short pieces of English text and determine if they mean different things or the same,,,
"all those who are into the pc culture are aghast at the dogmatic christian view of this film, claiming it contains racist ideation and/or religious intolerance.<br /><br />those who don't care about this, but are oriented towards slick production values and competent acting are dismayed at the lack of such here.<br /><br />those who decry both of these are apoplectic that this production was let loose on the general public, as evidenced in comments here.<br /><br />what is an interesting premise, which isn't original, but is a combination of ghost and from beyond, is dealt with in a rather immature manner in this film, yet done with gusto. what the crew and actors lacked in sensibility, professional abilities and technical expertise is somewhat offset by the intensity they display.<br /><br />it isn't nearly as bad as many here think, and would have been fine in the hands of someone with maturity and common sense, and it is enough below mediocrity to elicit laughs and groans. however, it unfolds with enough intensity to keep interest throughout, and is close to on par with a corman-produced entry of his earliest period of work, or the material of arkoff or sam katzman. if you get it for $2 (or less) as did i, you won't feel disappointed, but will wish you could have had a say in how it was made.","all those who are into the pc culture are aghast at the dogmatic christian view of this film, claiming it contains racist ideation and/or religious intolerance.<br /><br />those who don't care about this, but are oriented towards slick production values and competent acting are dismayed at the lack of such here.<br /><br />those who decry both of these are apoplectic that this production was let loose on the general public, as evidenced in comments here.<br /><br />what is an knack premise, which frog original, but is a combination of ghost and from beyond, is dealt with in a rather immature prowess in this film, yet done with gusto. what the crew and actors lacked in sensibility, professional abilities and technical expertise is somewhat offset by the intensity they display.<br /><br />it isn't nearly as relaxed as many here think, and would have been fine in the hands of someone with maturity and common sense, and it is enough below mediocrity to elicit laughs and groans. however, it unfolds with enough intensity to keep interest throughout, and is close to on hole with a corman-produced entry of his surviving period of work, or the material of arkoff or sam katzman. if you get it for $2 (or less) as did i, you won't feel disappointed, but will wish you still have had a say in how it was made.",Agree,alzantot,imdb,Does changing from text1 to text2 preserve meaning?,Compare two short pieces of English text and determine if they mean different things or the same,,,
"i watched the this the other night on a local station because i didn't feel like watching tripe like 'american idol'. peter strauss gives a great performance as a convict named 'rain' murphy who keeps to himself. he admits to his crime and makes no bones that he feels no shame for it. his cell is bare of any comforts that other inmates have like books and pictures. the only time he feels in another zone is in running. he does it often and can run a mile in under four minutes. when a college coach hears about this, he wants to prime him for a shot at the olympics. at first, 'rain' wants no part of this, but when his best friend is killed, he shows interest.<br /><br />this is a good movie, period. strauss is very good (what did you expect, anything less?) and michael mann shows hints of greatness that would come full bloom years later. this movie had that bit of realism (probably because it was filmed among convicts). it almost feels like this was a true story. the additional casting is good. there is a lot of notable names like brian dennehy, roger e. mosley, and richard moll as well.<br /><br />my heart sank when some pompous board of directors wouldn't let him run because he didn't feel bad for his crime. his final act made me stand up and cheer. when they took his dreams away, he took them back hard. this was back when tv movies were actually good. 'the jericho mile' is a gem of a film. espn classic, please show this film!!!","i watched the this the other night on a local station could i didn't feel like watching tripe like 'american idol'. peter strauss gives a great performance as a convict named 'rain' murphy who keeps to himself. he admits to his crime and nothing no bones that he feels no shame for it. his cell is bare of any comforts that other inmates have like books and pictures. the only time he feels in only zone is in running. he does it often and can run a mile in under four minutes. when a college coach hears about this, he wants to prime trying for a shot at the olympics. at first, 'rain' wants no part of this, but when his best friend is killed, he shows interest.<br /><br />this is a good movie, period. strauss is very good (what did you expect, anything less?) and michael mann shows hints of greatness that would come full bloom years later. this movie had that bit of realism (probably even it was filmed among convicts). it almost feels like this was a true story. the additional casting is good. there is a lot of notable names like brian dennehy, roger e. mosley, and william moll as well.<br /><br />my heart sank when some pompous board of directors wouldn't let trying run because he didn't feel bad for his crime. his final appointment made me stand up and cheer. when they gave his dreams away, he took them back hard. this was back when tv movies were actually good. 'the jericho mile' is a gem of a film. espn classic, please show this film!!!",Strongly Disagree,alzantot,imdb,Does changing from text1 to text2 preserve meaning?,Compare two short pieces of English text and determine if they mean different things or the same,,,
"i watched the this the other night on a local station because i didn't feel like watching tripe like 'american idol'. peter strauss gives a great performance as a convict named 'rain' murphy who keeps to himself. he admits to his crime and makes no bones that he feels no shame for it. his cell is bare of any comforts that other inmates have like books and pictures. the only time he feels in another zone is in running. he does it often and can run a mile in under four minutes. when a college coach hears about this, he wants to prime him for a shot at the olympics. at first, 'rain' wants no part of this, but when his best friend is killed, he shows interest.<br /><br />this is a good movie, period. strauss is very good (what did you expect, anything less?) and michael mann shows hints of greatness that would come full bloom years later. this movie had that bit of realism (probably because it was filmed among convicts). it almost feels like this was a true story. the additional casting is good. there is a lot of notable names like brian dennehy, roger e. mosley, and richard moll as well.<br /><br />my heart sank when some pompous board of directors wouldn't let him run because he didn't feel bad for his crime. his final act made me stand up and cheer. when they took his dreams away, he took them back hard. this was back when tv movies were actually good. 'the jericho mile' is a gem of a film. espn classic, please show this film!!!","i watched the this the other night on a local station could i didn't feel like watching tripe like 'american idol'. peter strauss gives a great performance as a convict named 'rain' murphy who keeps to himself. he admits to his crime and nothing no bones that he feels no shame for it. his cell is bare of any comforts that other inmates have like books and pictures. the only time he feels in only zone is in running. he does it often and can run a mile in under four minutes. when a college coach hears about this, he wants to prime trying for a shot at the olympics. at first, 'rain' wants no part of this, but when his best friend is killed, he shows interest.<br /><br />this is a good movie, period. strauss is very good (what did you expect, anything less?) and michael mann shows hints of greatness that would come full bloom years later. this movie had that bit of realism (probably even it was filmed among convicts). it almost feels like this was a true story. the additional casting is good. there is a lot of notable names like brian dennehy, roger e. mosley, and william moll as well.<br /><br />my heart sank when some pompous board of directors wouldn't let trying run because he didn't feel bad for his crime. his final appointment made me stand up and cheer. when they gave his dreams away, he took them back hard. this was back when tv movies were actually good. 'the jericho mile' is a gem of a film. espn classic, please show this film!!!",Agree,alzantot,imdb,Does changing from text1 to text2 preserve meaning?,Compare two short pieces of English text and determine if they mean different things or the same,,,
"i watched the this the other night on a local station because i didn't feel like watching tripe like 'american idol'. peter strauss gives a great performance as a convict named 'rain' murphy who keeps to himself. he admits to his crime and makes no bones that he feels no shame for it. his cell is bare of any comforts that other inmates have like books and pictures. the only time he feels in another zone is in running. he does it often and can run a mile in under four minutes. when a college coach hears about this, he wants to prime him for a shot at the olympics. at first, 'rain' wants no part of this, but when his best friend is killed, he shows interest.<br /><br />this is a good movie, period. strauss is very good (what did you expect, anything less?) and michael mann shows hints of greatness that would come full bloom years later. this movie had that bit of realism (probably because it was filmed among convicts). it almost feels like this was a true story. the additional casting is good. there is a lot of notable names like brian dennehy, roger e. mosley, and richard moll as well.<br /><br />my heart sank when some pompous board of directors wouldn't let him run because he didn't feel bad for his crime. his final act made me stand up and cheer. when they took his dreams away, he took them back hard. this was back when tv movies were actually good. 'the jericho mile' is a gem of a film. espn classic, please show this film!!!","i watched the this the other night on a local station could i didn't feel like watching tripe like 'american idol'. peter strauss gives a great performance as a convict named 'rain' murphy who keeps to himself. he admits to his crime and nothing no bones that he feels no shame for it. his cell is bare of any comforts that other inmates have like books and pictures. the only time he feels in only zone is in running. he does it often and can run a mile in under four minutes. when a college coach hears about this, he wants to prime trying for a shot at the olympics. at first, 'rain' wants no part of this, but when his best friend is killed, he shows interest.<br /><br />this is a good movie, period. strauss is very good (what did you expect, anything less?) and michael mann shows hints of greatness that would come full bloom years later. this movie had that bit of realism (probably even it was filmed among convicts). it almost feels like this was a true story. the additional casting is good. there is a lot of notable names like brian dennehy, roger e. mosley, and william moll as well.<br /><br />my heart sank when some pompous board of directors wouldn't let trying run because he didn't feel bad for his crime. his final appointment made me stand up and cheer. when they gave his dreams away, he took them back hard. this was back when tv movies were actually good. 'the jericho mile' is a gem of a film. espn classic, please show this film!!!",Disagree,alzantot,imdb,Does changing from text1 to text2 preserve meaning?,Compare two short pieces of English text and determine if they mean different things or the same,,,
"i watched the this the other night on a local station because i didn't feel like watching tripe like 'american idol'. peter strauss gives a great performance as a convict named 'rain' murphy who keeps to himself. he admits to his crime and makes no bones that he feels no shame for it. his cell is bare of any comforts that other inmates have like books and pictures. the only time he feels in another zone is in running. he does it often and can run a mile in under four minutes. when a college coach hears about this, he wants to prime him for a shot at the olympics. at first, 'rain' wants no part of this, but when his best friend is killed, he shows interest.<br /><br />this is a good movie, period. strauss is very good (what did you expect, anything less?) and michael mann shows hints of greatness that would come full bloom years later. this movie had that bit of realism (probably because it was filmed among convicts). it almost feels like this was a true story. the additional casting is good. there is a lot of notable names like brian dennehy, roger e. mosley, and richard moll as well.<br /><br />my heart sank when some pompous board of directors wouldn't let him run because he didn't feel bad for his crime. his final act made me stand up and cheer. when they took his dreams away, he took them back hard. this was back when tv movies were actually good. 'the jericho mile' is a gem of a film. espn classic, please show this film!!!","i watched the this the other night on a local station could i didn't feel like watching tripe like 'american idol'. peter strauss gives a great performance as a convict named 'rain' murphy who keeps to himself. he admits to his crime and nothing no bones that he feels no shame for it. his cell is bare of any comforts that other inmates have like books and pictures. the only time he feels in only zone is in running. he does it often and can run a mile in under four minutes. when a college coach hears about this, he wants to prime trying for a shot at the olympics. at first, 'rain' wants no part of this, but when his best friend is killed, he shows interest.<br /><br />this is a good movie, period. strauss is very good (what did you expect, anything less?) and michael mann shows hints of greatness that would come full bloom years later. this movie had that bit of realism (probably even it was filmed among convicts). it almost feels like this was a true story. the additional casting is good. there is a lot of notable names like brian dennehy, roger e. mosley, and william moll as well.<br /><br />my heart sank when some pompous board of directors wouldn't let trying run because he didn't feel bad for his crime. his final appointment made me stand up and cheer. when they gave his dreams away, he took them back hard. this was back when tv movies were actually good. 'the jericho mile' is a gem of a film. espn classic, please show this film!!!",Agree,alzantot,imdb,Does changing from text1 to text2 preserve meaning?,Compare two short pieces of English text and determine if they mean different things or the same,,,
"i watched the this the other night on a local station because i didn't feel like watching tripe like 'american idol'. peter strauss gives a great performance as a convict named 'rain' murphy who keeps to himself. he admits to his crime and makes no bones that he feels no shame for it. his cell is bare of any comforts that other inmates have like books and pictures. the only time he feels in another zone is in running. he does it often and can run a mile in under four minutes. when a college coach hears about this, he wants to prime him for a shot at the olympics. at first, 'rain' wants no part of this, but when his best friend is killed, he shows interest.<br /><br />this is a good movie, period. strauss is very good (what did you expect, anything less?) and michael mann shows hints of greatness that would come full bloom years later. this movie had that bit of realism (probably because it was filmed among convicts). it almost feels like this was a true story. the additional casting is good. there is a lot of notable names like brian dennehy, roger e. mosley, and richard moll as well.<br /><br />my heart sank when some pompous board of directors wouldn't let him run because he didn't feel bad for his crime. his final act made me stand up and cheer. when they took his dreams away, he took them back hard. this was back when tv movies were actually good. 'the jericho mile' is a gem of a film. espn classic, please show this film!!!","i watched the this the other night on a local station could i didn't feel like watching tripe like 'american idol'. peter strauss gives a great performance as a convict named 'rain' murphy who keeps to himself. he admits to his crime and nothing no bones that he feels no shame for it. his cell is bare of any comforts that other inmates have like books and pictures. the only time he feels in only zone is in running. he does it often and can run a mile in under four minutes. when a college coach hears about this, he wants to prime trying for a shot at the olympics. at first, 'rain' wants no part of this, but when his best friend is killed, he shows interest.<br /><br />this is a good movie, period. strauss is very good (what did you expect, anything less?) and michael mann shows hints of greatness that would come full bloom years later. this movie had that bit of realism (probably even it was filmed among convicts). it almost feels like this was a true story. the additional casting is good. there is a lot of notable names like brian dennehy, roger e. mosley, and william moll as well.<br /><br />my heart sank when some pompous board of directors wouldn't let trying run because he didn't feel bad for his crime. his final appointment made me stand up and cheer. when they gave his dreams away, he took them back hard. this was back when tv movies were actually good. 'the jericho mile' is a gem of a film. espn classic, please show this film!!!",Disagree,alzantot,imdb,Does changing from text1 to text2 preserve meaning?,Compare two short pieces of English text and determine if they mean different things or the same,,,
"i watched the this the other night on a local station because i didn't feel like watching tripe like 'american idol'. peter strauss gives a great performance as a convict named 'rain' murphy who keeps to himself. he admits to his crime and makes no bones that he feels no shame for it. his cell is bare of any comforts that other inmates have like books and pictures. the only time he feels in another zone is in running. he does it often and can run a mile in under four minutes. when a college coach hears about this, he wants to prime him for a shot at the olympics. at first, 'rain' wants no part of this, but when his best friend is killed, he shows interest.<br /><br />this is a good movie, period. strauss is very good (what did you expect, anything less?) and michael mann shows hints of greatness that would come full bloom years later. this movie had that bit of realism (probably because it was filmed among convicts). it almost feels like this was a true story. the additional casting is good. there is a lot of notable names like brian dennehy, roger e. mosley, and richard moll as well.<br /><br />my heart sank when some pompous board of directors wouldn't let him run because he didn't feel bad for his crime. his final act made me stand up and cheer. when they took his dreams away, he took them back hard. this was back when tv movies were actually good. 'the jericho mile' is a gem of a film. espn classic, please show this film!!!","i watched the this the other night on a local station could i didn't feel like watching tripe like 'american idol'. peter strauss gives a great performance as a convict named 'rain' murphy who keeps to himself. he admits to his crime and nothing no bones that he feels no shame for it. his cell is bare of any comforts that other inmates have like books and pictures. the only time he feels in only zone is in running. he does it often and can run a mile in under four minutes. when a college coach hears about this, he wants to prime trying for a shot at the olympics. at first, 'rain' wants no part of this, but when his best friend is killed, he shows interest.<br /><br />this is a good movie, period. strauss is very good (what did you expect, anything less?) and michael mann shows hints of greatness that would come full bloom years later. this movie had that bit of realism (probably even it was filmed among convicts). it almost feels like this was a true story. the additional casting is good. there is a lot of notable names like brian dennehy, roger e. mosley, and william moll as well.<br /><br />my heart sank when some pompous board of directors wouldn't let trying run because he didn't feel bad for his crime. his final appointment made me stand up and cheer. when they gave his dreams away, he took them back hard. this was back when tv movies were actually good. 'the jericho mile' is a gem of a film. espn classic, please show this film!!!",Strongly Disagree,alzantot,imdb,Does changing from text1 to text2 preserve meaning?,Compare two short pieces of English text and determine if they mean different things or the same,,,
"i watched the this the other night on a local station because i didn't feel like watching tripe like 'american idol'. peter strauss gives a great performance as a convict named 'rain' murphy who keeps to himself. he admits to his crime and makes no bones that he feels no shame for it. his cell is bare of any comforts that other inmates have like books and pictures. the only time he feels in another zone is in running. he does it often and can run a mile in under four minutes. when a college coach hears about this, he wants to prime him for a shot at the olympics. at first, 'rain' wants no part of this, but when his best friend is killed, he shows interest.<br /><br />this is a good movie, period. strauss is very good (what did you expect, anything less?) and michael mann shows hints of greatness that would come full bloom years later. this movie had that bit of realism (probably because it was filmed among convicts). it almost feels like this was a true story. the additional casting is good. there is a lot of notable names like brian dennehy, roger e. mosley, and richard moll as well.<br /><br />my heart sank when some pompous board of directors wouldn't let him run because he didn't feel bad for his crime. his final act made me stand up and cheer. when they took his dreams away, he took them back hard. this was back when tv movies were actually good. 'the jericho mile' is a gem of a film. espn classic, please show this film!!!","i watched the this the other night on a local station could i didn't feel like watching tripe like 'american idol'. peter strauss gives a great performance as a convict named 'rain' murphy who keeps to himself. he admits to his crime and nothing no bones that he feels no shame for it. his cell is bare of any comforts that other inmates have like books and pictures. the only time he feels in only zone is in running. he does it often and can run a mile in under four minutes. when a college coach hears about this, he wants to prime trying for a shot at the olympics. at first, 'rain' wants no part of this, but when his best friend is killed, he shows interest.<br /><br />this is a good movie, period. strauss is very good (what did you expect, anything less?) and michael mann shows hints of greatness that would come full bloom years later. this movie had that bit of realism (probably even it was filmed among convicts). it almost feels like this was a true story. the additional casting is good. there is a lot of notable names like brian dennehy, roger e. mosley, and william moll as well.<br /><br />my heart sank when some pompous board of directors wouldn't let trying run because he didn't feel bad for his crime. his final appointment made me stand up and cheer. when they gave his dreams away, he took them back hard. this was back when tv movies were actually good. 'the jericho mile' is a gem of a film. espn classic, please show this film!!!",Strongly Agree,alzantot,imdb,Does changing from text1 to text2 preserve meaning?,Compare two short pieces of English text and determine if they mean different things or the same,,,
"i watched the this the other night on a local station because i didn't feel like watching tripe like 'american idol'. peter strauss gives a great performance as a convict named 'rain' murphy who keeps to himself. he admits to his crime and makes no bones that he feels no shame for it. his cell is bare of any comforts that other inmates have like books and pictures. the only time he feels in another zone is in running. he does it often and can run a mile in under four minutes. when a college coach hears about this, he wants to prime him for a shot at the olympics. at first, 'rain' wants no part of this, but when his best friend is killed, he shows interest.<br /><br />this is a good movie, period. strauss is very good (what did you expect, anything less?) and michael mann shows hints of greatness that would come full bloom years later. this movie had that bit of realism (probably because it was filmed among convicts). it almost feels like this was a true story. the additional casting is good. there is a lot of notable names like brian dennehy, roger e. mosley, and richard moll as well.<br /><br />my heart sank when some pompous board of directors wouldn't let him run because he didn't feel bad for his crime. his final act made me stand up and cheer. when they took his dreams away, he took them back hard. this was back when tv movies were actually good. 'the jericho mile' is a gem of a film. espn classic, please show this film!!!","i watched the this the other night on a local station could i didn't feel like watching tripe like 'american idol'. peter strauss gives a great performance as a convict named 'rain' murphy who keeps to himself. he admits to his crime and nothing no bones that he feels no shame for it. his cell is bare of any comforts that other inmates have like books and pictures. the only time he feels in only zone is in running. he does it often and can run a mile in under four minutes. when a college coach hears about this, he wants to prime trying for a shot at the olympics. at first, 'rain' wants no part of this, but when his best friend is killed, he shows interest.<br /><br />this is a good movie, period. strauss is very good (what did you expect, anything less?) and michael mann shows hints of greatness that would come full bloom years later. this movie had that bit of realism (probably even it was filmed among convicts). it almost feels like this was a true story. the additional casting is good. there is a lot of notable names like brian dennehy, roger e. mosley, and william moll as well.<br /><br />my heart sank when some pompous board of directors wouldn't let trying run because he didn't feel bad for his crime. his final appointment made me stand up and cheer. when they gave his dreams away, he took them back hard. this was back when tv movies were actually good. 'the jericho mile' is a gem of a film. espn classic, please show this film!!!",Agree,alzantot,imdb,Does changing from text1 to text2 preserve meaning?,Compare two short pieces of English text and determine if they mean different things or the same,,,
"i watched the this the other night on a local station because i didn't feel like watching tripe like 'american idol'. peter strauss gives a great performance as a convict named 'rain' murphy who keeps to himself. he admits to his crime and makes no bones that he feels no shame for it. his cell is bare of any comforts that other inmates have like books and pictures. the only time he feels in another zone is in running. he does it often and can run a mile in under four minutes. when a college coach hears about this, he wants to prime him for a shot at the olympics. at first, 'rain' wants no part of this, but when his best friend is killed, he shows interest.<br /><br />this is a good movie, period. strauss is very good (what did you expect, anything less?) and michael mann shows hints of greatness that would come full bloom years later. this movie had that bit of realism (probably because it was filmed among convicts). it almost feels like this was a true story. the additional casting is good. there is a lot of notable names like brian dennehy, roger e. mosley, and richard moll as well.<br /><br />my heart sank when some pompous board of directors wouldn't let him run because he didn't feel bad for his crime. his final act made me stand up and cheer. when they took his dreams away, he took them back hard. this was back when tv movies were actually good. 'the jericho mile' is a gem of a film. espn classic, please show this film!!!","i watched the this the other night on a local station could i didn't feel like watching tripe like 'american idol'. peter strauss gives a great performance as a convict named 'rain' murphy who keeps to himself. he admits to his crime and nothing no bones that he feels no shame for it. his cell is bare of any comforts that other inmates have like books and pictures. the only time he feels in only zone is in running. he does it often and can run a mile in under four minutes. when a college coach hears about this, he wants to prime trying for a shot at the olympics. at first, 'rain' wants no part of this, but when his best friend is killed, he shows interest.<br /><br />this is a good movie, period. strauss is very good (what did you expect, anything less?) and michael mann shows hints of greatness that would come full bloom years later. this movie had that bit of realism (probably even it was filmed among convicts). it almost feels like this was a true story. the additional casting is good. there is a lot of notable names like brian dennehy, roger e. mosley, and william moll as well.<br /><br />my heart sank when some pompous board of directors wouldn't let trying run because he didn't feel bad for his crime. his final appointment made me stand up and cheer. when they gave his dreams away, he took them back hard. this was back when tv movies were actually good. 'the jericho mile' is a gem of a film. espn classic, please show this film!!!",Strongly Disagree,alzantot,imdb,Does changing from text1 to text2 preserve meaning?,Compare two short pieces of English text and determine if they mean different things or the same,,,
